"110","IEP","USD","81999898","1"
"110","NZD","USD","81999898","1"
"506","","EUR","81999898","2"
"513","","","81999898","1"
"513","","AUD","81999898","2"
"513","","EUR","81999898","2"
"513","","GBP","81999898","2"
"513","","IEP","81999898","2"
"513","","NZD","81999898","2"
"513","","USD","81999898","2"
"513","AUD","NZD","81999898","1"
"513","AUD","USD","81999898","1"
"513","EUR","AUD","81999898","1"
"513","EUR","GBP","81999898","1"
"513","EUR","IEP","81999898","1"
"513","EUR","NZD","81999898","1"
"513","EUR","USD","81999898","1"
"513","GBP","AUD","81999898","1"
"513","GBP","IEP","81999898","1"
"513","GBP","NZD","81999898","1"
"513","GBP","USD","81999898","1"
"513","IEP","AUD","81999898","1"
"513","IEP","NZD","81999898","1"
"513","IEP","USD","81999898","1"
"513","NZD","USD","81999898","1"
"519","","","81999898","1"
"519","","AUD","81999898","2"
"519","","EUR","81999898","2"
"519","","GBP","81999898","2"
"519","","IEP","81999898","2"
"519","","NZD","81999898","2"
"519","","USD","81999898","2"
"519","AUD","NZD","81999898","1"
"519","AUD","USD","81999898","1"
"519","EUR","AUD","81999898","1"
"519","EUR","GBP","81999898","1"
"519","EUR","IEP","81999898","1"
"519","EUR","NZD","81999898","1"
"519","EUR","USD","81999898","1"
"519","GBP","AUD","81999898","1"
"519","GBP","IEP","81999898","1"
"519","GBP","NZD","81999898","1"
"519","GBP","USD","81999898","1"
"519","IEP","AUD","81999898","1"
"519","IEP","NZD","81999898","1"
"519","IEP","USD","81999898","1"
"519","NZD","USD","81999898","1"
"522","","","81999898","1"
"522","","AUD","81999898","2"
"522","","EUR","81999898","2"
"522","","GBP","81999898","2"
"522","","HUF","81999898","2"
"522","","IEP","81999898","2"
"522","","NZD","81999898","2"
"522","","USD","81999898","2"
"522","AUD","NZD","81999898","1"
"522","AUD","USD","81999898","1"
"522","EUR","AUD","81999898","1"
"522","EUR","GBP","81999898","1"
"522","EUR","IEP","81999898","1"
"522","EUR","NZD","81999898","1"
"522","EUR","USD","81999898","1"
"522","GBP","AUD","81999898","1"
"522","GBP","IEP","81999898","1"
"522","GBP","NZD","81999898","1"
"522","GBP","USD","81999898","1"
"522","IEP","AUD","81999898","1"
"522","IEP","NZD","81999898","1"
"522","IEP","USD","81999898","1"
"522","NZD","USD","81999898","1"
"526","","","81999898","1"
"526","","AUD","81999898","2"
"526","","EUR","81999898","2"
"526","","GBP","81999898","2"
"526","","IEP","81999898","2"
"526","","NZD","81999898","2"
"526","","USD","81999898","2"
"526","AUD","NZD","81999898","1"
"526","AUD","USD","81999898","1"
"526","EUR","AUD","81999898","1"
"526","EUR","GBP","81999898","1"
"526","EUR","IEP","81999898","1"
"526","EUR","NZD","81999898","1"
"526","EUR","USD","81999898","1"
"526","GBP","AUD","81999898","1"
"526","GBP","IEP","81999898","1"
"526","GBP","NZD","81999898","1"
"526","GBP","USD","81999898","1"
"526","IEP","AUD","81999898","1"
"526","IEP","NZD","81999898","1"
"526","IEP","USD","81999898","1"
"526","NZD","USD","81999898","1"
"540","","","81999898","1"
"540","","AUD","81999898","2"
"540","","EUR","81999898","2"
"540","","GBP","81999898","2"
"540","","HUF","81999898","2"
"540","","IEP","81999898","2"
"540","","NZD","81999898","2"
"540","","USD","81999898","2"
"540","AUD","NZD","81999898","1"
"540","AUD","USD","81999898","1"
"540","EUR","AUD","81999898","1"
"540","EUR","GBP","81999898","1"
"540","EUR","IEP","81999898","1"
"540","EUR","NZD","81999898","1"
"540","EUR","USD","81999898","1"
"540","GBP","AUD","81999898","1"
"540","GBP","IEP","81999898","1"
"540","GBP","NZD","81999898","1"
"540","GBP","USD","81999898","1"
"540","IEP","AUD","81999898","1"
"540","IEP","NZD","81999898","1"
"540","IEP","USD","81999898","1"
"540","NZD","USD","81999898","1"
"701","","","81999898","1"
"701","","AUD","81999898","2"
"701","","EUR","81999898","2"
"701","","GBP","81999898","2"
"701","","HUF","81999898","2"
"701","","IEP","81999898","2"
"701","","NZD","81999898","2"
"701","","USD","81999898","2"
"701","AUD","NZD","81999898","1"
"701","AUD","USD","81999898","1"
"701","EUR","AUD","81999898","1"
"701","EUR","GBP","81999898","1"
"701","EUR","IEP","81999898","1"
"701","EUR","NZD","81999898","1"
"701","EUR","USD","81999898","1"
"701","GBP","AUD","81999898","1"
"701","GBP","IEP","81999898","1"
"701","GBP","NZD","81999898","1"
"701","GBP","USD","81999898","1"
"701","IEP","AUD","81999898","1"
"701","IEP","NZD","81999898","1"
"701","IEP","USD","81999898","1"
"701","NZD","USD","81999898","1"
"800","","EUR","81999898","2"
"800","EUR","EUR","79959898","1"
"900","","","81999898","1"
"900","","AUD","81999898","2"
"900","","EUR","81999898","2"
"900","","GBP","81999898","2"
"900","","IEP","81999898","2"
"900","","NZD","81999898","2"
"900","","USD","81999898","2"
"900","AUD","NZD","81999898","1"
"900","AUD","USD","81999898","1"
"900","EUR","AUD","81999898","1"
"900","EUR","EUR","79959898","1"
"900","EUR","GBP","81999898","1"
"900","EUR","IEP","81999898","1"
"900","EUR","NZD","81999898","1"
"900","EUR","USD","81999898","1"
"900","GBP","AUD","81999898","1"
"900","GBP","IEP","81999898","1"
"900","GBP","NZD","81999898","1"
"900","GBP","USD","81999898","1"
"900","IEP","AUD","81999898","1"
"900","IEP","NZD","81999898","1"
"900","IEP","USD","81999898","1"
"900","NZD","USD","81999898","1"
