"106","J","2003","取得時換算レート"
"540","C","P","Standard.přepočet pro plánování nákladů"
"506","L","1004","Kurs określonego dnia z roku poprz."
"522","H","I","IntraStat árfolyamtípus"
"109","O","1002","Gjennomsnittskurs"
"900","2","100*","มูลค่าอ้างอิง = มูลค่ากลุ่ม"
"540","D","100*","Referenzwert = Kreiswert"
"106","J","2004","前年度換算レート"
"506","L","200*","Wartość referencyjna = wartość grupy"
"522","H","M","Standard átszámítás középárfolyamon"
"109","O","1003","Historisk kurs"
"506","L","2001","Kurs na dzień"
"540","D","1001","Stichtagskurs"
"106","J","B","電信売買売値"
"522","H","P","Standard átszámítás költségtervezéshez"
"109","O","1004","Kurs for ref.dato\, forrige år"
"506","L","2002","Średni kurs waluty"
"900","2","1001","อัตราแลกเปลี่ยนปัจจุบัน"
"522","I","100*","Valore rif. = Valore cons."
"540","D","1002","Durchschnittskurs"
"506","L","2003","Historyczny kurs waluty"
"106","J","EURO","EMU 規定 固定換算レート"
"522","I","1001","Cambio alla data chius. es."
"109","O","200*","Referanseverdi = gruppeverdi"
"540","D","1003","Historischer Kurs"
"506","L","2004","Kurs określonego dnia z roku poprz."
"522","I","1002","Cambio medio"
"900","2","1002","อัตราแลกเปลี่ยนเฉลี่ย"
"106","J","EURX","EMU 規定 変動換算レート"
"109","O","2001","Kurs for referansedato"
"540","D","1004","Stichtagskurs des Vorjahres"
"522","I","1003","Cambio storico"
"506","L","B","Przeliczenie stand. po kursie sprzedaży"
"106","J","G","電信売買買値"
"109","O","2002","Gjennomsnittskurs"
"540","D","200*","Referenzwert = Kreiswert"
"522","I","1004","Cambio a data chius.es.preced."
"900","2","1003","ประวัติอัตราแลกเปลี่ยน"
"506","L","EURO","Przepis EMU\, kursy stałe"
"540","D","2001","Stichtagskurs"
"109","O","2003","Historisk kurs"
"106","J","I","域内取引換算レートタイプ"
"522","I","200*","Valore rif. = Valore cons."
"540","D","2002","Durchschnittskurs"
"506","L","EURX","Przepis EMU\, kursy zmienne"
"106","J","M","電信売買仲値"
"109","O","2004","Kurs for ref.dato\, forrige år"
"522","I","2001","Cambio alla data chius. es."
"506","L","G","Przeliczenie stand. po kursie zakupu"
"540","D","2003","Historischer Kurs"
"522","I","2002","Cambio medio"
"109","O","B","Standardomregning for selgerkurs"
"106","J","P","原価計画用標準標準換算レート"
"900","2","1004","อัตราแลกเปลี่ยนปัจจุบันเมื่อปีที่แล้ว"
"506","L","I","Typ kursu IntraStat"
"540","D","2004","Stichtagskurs des Vorjahres"
"522","I","2003","Cambio storico"
"109","O","EURO","ØMU-forskr.\, faste kurser"
"506","L","M","Przeliczenie stand. po kursie średnim"
"106","L","100*","Wartość referencyjna = wartość grupy"
"522","I","2004","Cambio a data chius.es.preced."
"540","D","B","Standardumrechnung zum Briefkurs"
"506","L","P","Przeliczenie stand. do plan. kosztów"
"522","I","B","Conv. standard per cambio vendita"
"540","D","CNTX","Standardumrechnung zum Mittelkurs"
"900","2","200*","มูลค่าอ้างอิง = มูลค่ากลุ่ม"
"106","L","1001","Kurs na dzień"
"109","O","EURX","ØMU-forskrift\, variable kurser"
"506","M","100*","參考值 = 集團值"
"522","I","EURO","Norma UME\, cambi fissi"
"506","M","1001","現行匯率"
"540","D","EURO","EWU-Vorschrift\, fixe Kurse"
"522","I","EURX","Norma UME\, cambi variabili"
"106","L","1002","Średni kurs waluty"
"506","M","1002","平均匯率"
"900","2","2001","อัตราแลกเปลี่ยนปัจจุบัน"
"540","D","EURX","EWU-Vorschrift\, variable Kurse"
"506","M","1003","歷史匯率"
"522","I","G","Conv. standard per corso monetario"
"106","L","1003","Historyczny kurs waluty"
"506","M","1004","前一年現行匯率"
"900","2","2002","อัตราแลกเปลี่ยนเฉลี่ย"
"540","D","G","Standardumrechnung zum Geldkurs"
"522","I","GTSC","Tipo di cambio GTS: sdoganamento"
"106","L","1004","Kurs określonego dnia z roku poprz."
"506","M","200*","參考值 = 集團值"
"522","I","I","Tipo di cambio IntraStat"
"506","M","2001","現行匯率"
"900","2","2003","ประวัติอัตราแลกเปลี่ยน"
"540","D","GTSC","GTS-Kurstyp Zollabwicklung"
"106","L","200*","Wartość referencyjna = wartość grupy"
"506","M","2002","平均匯率"
"522","I","M","Conv. standard per cambio medio"
"540","D","I","Kurstyp IntraStat"
"106","L","2001","Kurs na dzień"
"506","M","2003","歷史匯率"
"900","2","2004","อัตราแลกเปลี่ยนปัจจุบันเมื่อปีที่แล้ว"
"522","I","P","Conv. standard per pianif. dei costi"
"540","D","M","Standardumrechnung zum Mittelkurs"
"506","M","2004","前一年現行匯率"
"522","J","100*","参照値 = グループ値"
"106","L","2002","Średni kurs waluty"
"540","D","P","Standardumrechnung für die Kostenplanung"
"900","2","B","การแปลงมาตรฐานที่อัตราขายของธนาคาร"
"506","M","B","銀行賣出匯率的標準換算"
"522","J","1001","現換算レート"
"106","L","2003","Historyczny kurs waluty"
"540","E","100*","Reference value = group value"
"522","J","1002","平均換算レート"
"506","M","EURO","EMU 規定；固定匯率"
"900","2","EURO","ข้อบังคับ EMU\,อัตราแลกเปลี่ยนคงที่"
"540","E","1001","Current exchange rate"
"106","L","2004","Kurs określonego dnia z roku poprz."
"506","M","EURX","EMU 規定；變動匯率"
"522","J","1003","取得時換算レート"
"540","E","1002","Average exchange rate"
"506","M","G","銀行買入匯率的標準換算"
"900","2","EURX","ข้อบังคับ EMU\,อัตราแลกเปลี่ยนเปลี่ยนแปลง"
"106","L","B","Przeliczenie stand. po kursie sprzedaży"
"522","J","1004","前年度換算レート"
"540","E","1003","Historical exchange rate"
"506","M","I","歐盟會員國匯率類型"
"540","E","1004","Current exch. rate prior year"
"106","L","EURO","Przepis EMU\, kursy stałe"
"506","M","M","平均匯率的標準匯率"
"522","J","200*","参照値 = グループ値"
"900","2","G","การแปลงมาตรฐานที่อัตราซื้อของธนาคาร"
"540","E","200*","Reference value = group value"
"522","J","2001","現換算レート"
"506","M","P","成本計劃的標準換算"
"106","L","EURX","Przepis EMU\, kursy zmienne"
"109","O","G","Standardomregning for kjøperkurs"
"900","2","I","ประเภทอัตราแลกเปลี่ยน Intrastat"
"506","P","001","Câmbio a data fixa"
"522","J","2002","平均換算レート"
"540","E","2001","Current exchange rate"
"106","L","G","Przeliczenie stand. po kursie zakupu"
"109","O","I","Kurstype - intrastat"
"506","P","0011","Câmbio a data fixa"
"522","J","2003","取得時換算レート"
"540","E","2002","Average exchange rate"
"506","P","001D","Câmbio a data fixa"
"109","O","M","Standardomregning for gjennomsnittskurs"
"106","L","I","Typ kursu IntraStat"
"900","2","M","การแปลงมาตรฐานที่อัตราเฉลี่ย"
"522","J","2004","前年度換算レート"
"506","P","0021","Câmbio a data fixa"
"540","E","2003","Historical exchange rate"
"522","J","B","電信売買売値"
"109","O","P","Standardomregning for kostnadsbudsjett"
"106","L","M","Przeliczenie stand. po kursie średnim"
"506","P","0022","Taxa de câmbio média"
"540","E","2004","Current exch. rate prior year"
"900","2","P","การแปลงมาตรฐานสำหรับการวางแผนต้นทุน"
"522","J","EURO","EMU 規定 固定換算レート"
"109","P","100*","Valor de referência = valor de área"
"506","P","100*","Valor de referência = valor de área"
"106","L","P","Przeliczenie stand. do plan. kosztów"
"540","E","B","Standard translation at bk.selling rate"
"109","P","1001","Câmbio a data fixa"
"900","3","100*","참조값 = 그룹값"
"522","J","EURX","EMU 規定 変動換算レート"
"506","P","1001","Câmbio a data fixa"
"106","M","100*","參考值 = 集團值"
"109","P","1002","Câmbio médio"
"540","E","CNTX","Special exchange rate type for IIT (CN)"
"522","J","G","電信売買買値"
"506","P","1002","Taxa de câmbio média"
"109","P","1003","Câmbio histórico"
"900","3","1001","현재환율"
"106","M","1001","現行匯率"
"540","E","EURO","EMU regulation\, fixed exchange rates"
"506","P","1003","Câmbio histórico"
"522","J","GTSC","通関手続の GTS 換算レートタイプ"
"109","P","1004","Câmbio a data fixa do ano precedente"
"900","3","1002","평균환율"
"106","M","1002","平均匯率"
"540","E","EURX","EMU regulation\, variable exchange rates"
"506","P","1004","Taxa câmbio data fixada exerc.anterior"
"522","J","I","域内取引換算レートタイプ"
"106","M","1003","歷史匯率"
"900","3","1003","이력환율"
"522","J","M","電信売買仲値"
"109","P","200*","Valor de referência = valor de área"
"540","E","G","Standard translation at bank buying rate"
"506","P","1011","Câmbio a data fixa"
"106","M","1004","前一年現行匯率"
"109","P","2001","Câmbio a data fixa"
"522","J","P","原価計画用標準標準換算レート"
"900","3","1004","현재환율 이전연도"
"540","E","GTSC","GTS exchange rate type for customs proc."
"506","P","1012","Taxa de câmbio média"
"106","M","200*","參考值 = 集團值"
"109","P","2002","Câmbio médio"
"506","P","1013","Câmbio histórico"
"540","E","I","Intrastat exchange rate type"
"522","K","100*","Referenceværdi = gruppeværdi"
"900","3","200*","참조값 = 그룹값"
"106","M","2001","現行匯率"
"109","P","2003","Câmbio histórico"
"522","K","1001","Skæringsdatokurs"
"540","E","M","Standard translation at average rate"
"900","3","2001","현재환율"
"106","M","2002","平均匯率"
"522","K","1002","Middelkurs"
"540","E","P","Standard translation for cost planning"
"900","3","2002","평균환율"
"106","M","2003","歷史匯率"
"109","P","2004","Câmbio a data fixa do ano precedente"
"522","K","1003","Historisk kurs"
"900","3","2003","이력환율"
"106","M","2004","前一年現行匯率"
"540","F","100*","Val. réf. = montants en devise périmètre"
"522","K","1004","Skæringsdagskurs\,foregående år"
"900","3","2004","현재환율 이전연도"
"106","M","B","銀行賣出匯率的標準換算"
"540","F","1001","Cours du jour (de référence)"
"522","K","200*","Referenceværdi = gruppeværdi"
"506","P","1014","Taxa câmbio data fixada exerc.anterior"
"106","M","EURO","EMU 規定；固定匯率"
"540","F","1002","Cours moyen"
"900","3","B","은행매각율의 표준환산"
"522","K","2001","Skæringsdatokurs"
"506","P","200*","Valor de referência = valor de área"
"522","K","2002","Middelkurs"
"106","M","EURX","EMU 規定；變動匯率"
"540","F","1003","Cours historique"
"506","P","2001","Câmbio a data fixa"
"522","K","2003","Historisk kurs"
"109","P","B","Conversão standard com câmbio de venda"
"900","3","EURO","EMU 규칙\, 고정환율"
"506","P","2002","Taxa de câmbio média"
"106","M","G","銀行買入匯率的標準換算"
"540","F","1004","Cours du jour de l'exercice précédent"
"522","K","2004","Skæringsdagskurs\,foregående år"
"109","P","CNTX","Conversão standard com câmbio médio"
"506","P","2003","Câmbio histórico"
"106","M","I","歐盟會員國匯率類型"
"900","3","EURX","EMU 규칙\, 변동환율"
"522","K","B","Standardomregning til salgskurs"
"540","F","200*","Val. réf. = montants en devise périmètre"
"506","P","2004","Taxa câmbio data fixada exerc.anterior"
"106","M","M","平均匯率的標準匯率"
"109","P","EURO","Norma UME\, taxas de câmbio fixas"
"900","3","G","은행매입율의 표준환산"
"540","F","2001","Cours du jour (de référence)"
"506","P","2011","Câmbio a data fixa"
"106","M","P","成本計劃的標準換算"
"900","3","I","Intrastat 환율유형"
"522","K","EURO","ØMU-regel\, faste kurser"
"109","P","EURX","Norma UME\, taxas de câmbio variáveis"
"540","F","2002","Cours moyen"
"900","3","M","평균환율의 표준환산"
"506","P","2012","Taxa de câmbio média"
"522","K","EURX","ØMU-regel\, variable kurser"
"109","P","G","Conversão standard com câmbio de compra"
"106","N","100*","Referentiewaarde = concernwaarde"
"540","F","2003","Cours historique"
"900","3","P","원가계획의 표준환산"
"506","P","2013","Câmbio histórico"
"106","N","1001","Koers op balansdatum"
"109","P","I","Categoria de taxa de câmbio IntraStat"
"540","F","2004","Cours du jour de l'exercice précédent"
"522","K","G","Standardomregning til købskurs"
"900","C","001","Current exchange rate"
"506","P","2014","Taxa câmbio data fixada exerc.anterior"
"106","N","1002","Gemiddelde koers"
"109","P","M","Conversão standard com câmbio médio"
"522","K","GTSC","GTS-kurstype toldbehandling"
"106","N","1003","Historische koers"
"540","F","B","conversion standard au cours VENTE"
"900","C","0011","Current exchange rate"
"506","P","B","Conversão standard com câmbio de venda"
"522","K","I","Kurstype\, intrastat"
"109","P","P","Conversão standard p/planejamento custos"
"540","F","EURO","Règle UEM\, cours fixes"
"900","C","001D","Current exchange rate"
"522","K","M","Standardomregning til middelkurs"
"506","P","EURB","UME - convers.oferta venda/oferta compra"
"106","N","1004","Koers op balansdatum vorig jaar"
"109","Q","100*","Refer.hodnota = hodnota okruhu"
"900","C","0021","Current exchange rate"
"540","F","EURX","Règles UEM\, cours variables"
"522","K","P","Standardomregning for omkostningsplanl."
"506","P","EURG","UME - convers.oferta venda/oferta compra"
"109","Q","1001","Kurz k rozhod.dňu"
"900","C","0022","Average exchange rate"
"106","N","200*","Referentiewaarde = concernwaarde"
"540","F","G","conversion standard au cours ACHAT"
"522","L","100*","Wartość referencyjna = wartość grupy"
"109","Q","1002","Priemerný kurz"
"506","P","EURO","UME - método de conversão"
"900","C","100*","Refer.hodnota = hodnota okruhu"
"522","L","1001","Kurs na dzień"
"109","Q","1003","Historický kurz"
"106","N","2001","Koers op balansdatum"
"540","F","GTSC","Type cours GTS Gestion droits de douane"
"506","P","EURX","UME - método conversão não participante"
"522","L","1002","Średni kurs waluty"
"900","C","1001","Kurz rozhodného dne"
"106","N","2002","Gemiddelde koers"
"540","F","I","Type de cours IntraStat"
"109","Q","1004","Kurz k rozh.dňu minulého roka"
"506","P","G","Conversão standard com câmbio de compra"
"106","N","2003","Historische koers"
"900","C","1002","Average rate"
"522","L","1003","Historyczny kurs waluty"
"109","Q","200*","Refer.hodnota = hodnota okruhu"
"540","F","M","conversion standard au cours MOYEN"
"506","P","I","Categoria de taxa de câmbio IntraStat"
"106","N","2004","Koers op balansdatum vorig jaar"
"109","Q","2001","Kurz k rozhod.dňu"
"522","L","1004","Kurs określonego dnia z roku poprz."
"900","C","1003","Historical rate"
"540","F","P","Conv. standard pr la budgét. des coûts"
"109","Q","2002","Priemerný kurz"
"506","P","INT","Taxa interna de compensação"
"106","N","B","Standaardomrekening tegen girale koers"
"522","L","200*","Wartość referencyjna = wartość grupy"
"540","H","100*","Referenciaérték = kör értéke"
"900","C","1004","Rate on key date in previous year"
"109","Q","2003","Historický kurz"
"522","L","2001","Kurs na dzień"
"106","N","EURO","EMU-voorschrift\, vaste koersen"
"506","P","M","Conversão standard com câmbio médio"
"540","H","1001","Határnapi árfolyam"
"109","Q","2004","Kurz k rozh.dňu minulého roka"
"900","C","1011","Current exchange rate"
"522","L","2002","Średni kurs waluty"
"106","N","EURX","EMU-voorschrift\, variabele koersen"
"540","H","1002","Átlagárfolyam"
"506","P","P","Conversão standard p/planejamento custos"
"900","C","1012","Average rate"
"109","Q","B","Štandardný prepočet za predajný kurz"
"522","L","2003","Historyczny kurs waluty"
"540","H","1003","Történeti árfolyam"
"900","C","1013","Historical rate"
"106","N","G","Standaardomrekening tegen chartale koers"
"506","Q","100*","Refer.hodnota = hodnota okruhu"
"109","Q","EURO","Predpis EMÚ\, pevné kurzy"
"522","L","2004","Kurs określonego dnia z roku poprz."
"540","H","1004","Előző év határnapi árfolyama"
"506","Q","1001","Kurz k rozhod.dňu"
"106","N","I","Koerstype Intrastat"
"109","Q","EURX","Predpis EMÚ\, variabilné kurzy"
"900","C","1014","Rate on key date in previous year"
"522","L","B","Przeliczenie stand. po kursie sprzedaży"
"540","H","200*","Referenciaérték = kör értéke"
"506","Q","1002","Priemerný kurz"
"106","N","M","Standaardomrekening tegen middenkoers"
"109","Q","G","Štandardný prepočet za bank.nákup.kurz"
"522","L","EURO","Przepis EMU\, kursy stałe"
"506","Q","1003","Historický kurz"
"540","H","2001","Határnapi árfolyam"
"900","C","200*","Refer.hodnota = hodnota okruhu"
"106","N","P","Standaardomrekening voor kostenplanning"
"109","Q","I","Typ kurzu IntraStat"
"540","H","2002","Átlagárfolyam"
"522","L","EURX","Przepis EMU\, kursy zmienne"
"506","Q","1004","Kurz k rozh.dňu minulého roka"
"106","O","100*","Referanseverdi = gruppeverdi"
"109","Q","M","Štandardný prepočet za kurz stredu"
"900","C","2001","Kurz rozhodného dne"
"540","H","2003","Történeti árfolyam"
"106","O","1001","Kurs for referansedato"
"506","Q","200*","Refer.hodnota = hodnota okruhu"
"522","L","G","Przeliczenie stand. po kursie zakupu"
"109","Q","P","Štandard.prepočet pre plánovanie náklado"
"506","Q","2001","Kurz k rozhod.dňu"
"540","H","2004","Előző év határnapi árfolyama"
"900","C","2002","Average rate"
"106","O","1002","Gjennomsnittskurs"
"522","L","GTSC","GTS: Typ kursu - obsł. procesów celnych"
"506","Q","2002","Priemerný kurz"
"109","R","100*","СсылЗначение = значение в валюте ГКК"
"900","C","2003","Historical rate"
"522","L","I","Typ kursu IntraStat"
"540","H","B","Standard átszámítás eladási árfolyamon"
"506","Q","2003","Historický kurz"
"106","O","1003","Historisk kurs"
"109","R","1001","Курс на отчетную дату"
"522","L","M","Przeliczenie stand. po kursie średnim"
"506","Q","2004","Kurz k rozh.dňu minulého roka"
"900","C","2004","Rate on key date in previous year"
"540","H","EURO","EMU-előírás\, fix árfolyamok"
"106","O","1004","Kurs for ref.dato\, forrige år"
"109","R","1002","Средний курс"
"522","L","P","Przeliczenie stand. do plan. kosztów"
"506","Q","B","Štandardný prepočet za predajný kurz"
"109","R","1003","Исторический курс"
"900","C","2011","Current exchange rate"
"540","H","EURX","EMU-előírás\, változó árfolyamok"
"106","O","200*","Referanseverdi = gruppeverdi"
"506","Q","EURO","Predpis EMÚ\, pevné kurzy"
"522","M","100*","參考值 = 集團值"
"540","H","G","Standard átszámítás vételi árfolyamon"
"109","R","1004","Курс на отчётную дату предыдущего года"
"900","C","2012","Average rate"
"522","M","1001","現行匯率"
"506","Q","EURX","Predpis EMÚ\, variabilné kurzy"
"106","O","2001","Kurs for referansedato"
"540","H","GTSC","GTS-árfolyamtípus vámlebonyolításhoz"
"522","M","1002","平均匯率"
"900","C","2013","Historical rate"
"109","R","200*","СсылЗначение = значение в валюте ГКК"
"506","Q","G","Štandardný prepočet za bank.nákup.kurz"
"106","O","2002","Gjennomsnittskurs"
"522","M","1003","歷史匯率"
"540","H","I","IntraStat árfolyamtípus"
"506","Q","I","Typ kurzu IntraStat"
"109","R","2001","Курс на отчетную дату"
"106","O","2003","Historisk kurs"
"900","C","2014","Rate on key date in previous year"
"522","M","1004","前一年現行匯率"
"540","H","M","Standard átszámítás középárfolyamon"
"506","Q","M","Štandardný prepočet za kurz stredu"
"109","R","2002","Средний курс"
"522","M","200*","參考值 = 集團值"
"106","O","2004","Kurs for ref.dato\, forrige år"
"900","C","B","Standard conversion at bank selling rate"
"540","H","P","Standard átszámítás költségtervezéshez"
"522","M","2001","現行匯率"
"109","R","2003","Исторический курс"
"506","Q","P","Štandard.prepočet pre plánovanie náklado"
"106","O","B","Standardomregning for selgerkurs"
"540","I","100*","Valore rif. = Valore cons."
"522","M","2002","平均匯率"
"506","R","001","Курс на отчетную дату"
"900","C","BPS","Exchange rates for TBW45 Course"
"109","R","2004","Курс на отчётную дату предыдущего года"
"522","M","2003","歷史匯率"
"106","O","EURO","ØMU-forskr.\, faste kurser"
"540","I","1001","Cambio alla data chius. es."
"506","R","0011","Курс на отчетную дату"
"540","I","1002","Cambio medio"
"900","C","EURB","EMU - Conversion Cash/Letter"
"109","R","B","Станд. пересчет по курсу продавца"
"522","M","2004","前一年現行匯率"
"106","O","EURX","ØMU-forskrift\, variable kurser"
"540","I","1003","Cambio storico"
"506","R","001D","Курс на отчетную дату"
"522","M","B","銀行賣出匯率的標準換算"
"106","O","G","Standardomregning for kjøperkurs"
"900","C","EURG","EMU - Conversion Cash/Letter"
"109","R","EURO","Правило ЕВС\, фикс. курсы"
"540","I","1004","Cambio a data chius.es.preced."
"506","R","0021","Курс на отчетную дату"
"106","O","I","Kurstype - intrastat"
"522","M","EURO","EMU 規定；固定匯率"
"900","C","EURO","EMU - Conversion method"
"540","I","200*","Valore rif. = Valore cons."
"109","R","EURX","Правило ЕВС\, переменные курсы"
"506","R","0022","Средний курс"
"106","O","M","Standardomregning for gjennomsnittskurs"
"540","I","2001","Cambio alla data chius. es."
"522","M","EURX","EMU 規定；變動匯率"
"900","C","EURX","EWU - Conversion method not participant"
"109","R","G","Станд. пересчет по курсу покупателя"
"506","R","100*","СсылЗначение = значение в валюте ГКК"
"106","O","P","Standardomregning for kostnadsbudsjett"
"540","I","2002","Cambio medio"
"522","M","G","銀行買入匯率的標準換算"
"900","C","G","Standard.přepočet k bank.nákup.kurzu"
"506","R","1001","Курс на отчетную дату"
"109","R","I","Тип курса: ИНТРАСТАТ"
"540","I","2003","Cambio storico"
"106","P","100*","Valor de referência = valor de área"
"522","M","I","歐盟會員國匯率類型"
"900","C","I","Typ kurzu IntraStat"
"506","R","1002","Средний курс"
"106","P","1001","Câmbio a data fixa"
"540","I","2004","Cambio a data chius.es.preced."
"109","R","M","СтандПересчет по средневзвешенному курсу"
"522","M","M","平均匯率的標準匯率"
"506","R","1003","Исторический курс"
"900","C","INT","Internal clearing exchange rate"
"540","I","B","Conv. standard per cambio vendita"
"106","P","1002","Câmbio médio"
"522","M","P","成本規劃的標準換算"
"109","R","P","СтандартПересчет для планирования затрат"
"106","P","1003","Câmbio histórico"
"506","R","1004","Курс на отчетную дату предыдущего года"
"540","I","EURO","Norma UME\, cambi fissi"
"900","C","M","Standard.přepočet ke kurzu střed"
"522","N","100*","Referentiewaarde = concernwaarde"
"109","S","100*","Vl.ref.=Vl.mon.ámb.consolidac."
"506","R","1011","Курс на отчетную дату"
"540","I","EURX","Norma UME\, cambi variabili"
"522","N","1001","Koers op balansdatum"
"900","C","P","Standard.přepočet pro plánování nákladů"
"106","P","1004","Câmbio a data fixa do ano precedente"
"109","S","1001","T/C en fecha clave"
"506","R","1012","Средний курс"
"522","N","1002","Gemiddelde koers"
"900","D","001","Stichtagskurs"
"109","S","1002","Cotización media"
"540","I","G","Conv. standard per corso monetario"
"506","R","1013","Исторический курс"
"106","P","200*","Valor de referência = valor de área"
"522","N","1003","Historische koers"
"900","D","0011","Stichtagskurs"
"109","S","1003","T/C histórico"
"106","P","2001","Câmbio a data fixa"
"540","I","GTSC","Tipo di cambio GTS: sdoganamento"
"522","N","1004","Koers op balansdatum vorig jaar"
"506","R","1014","Курс на отчетную дату предыдущего года"
"900","D","001D","Stichtagskurs"
"109","S","1004","T/C en fecha clave ej.ant."
"106","P","2002","Câmbio médio"
"540","I","I","Tipo di cambio IntraStat"
"900","D","0021","Stichtagskurs"
"109","S","200*","Vl.ref.=Vl.mon.ámb.consolidac."
"506","R","200*","СсылЗначение = значение в валюте ГКК"
"522","N","200*","Referentiewaarde = concernwaarde"
"900","D","0022","Durchschnittskurs"
"106","P","2003","Câmbio histórico"
"540","I","M","Conv. standard per cambio medio"
"109","S","2001","T/C en fecha clave"
"900","D","1001","Stichtagskurs"
"506","R","2001","Курс на отчетную дату"
"522","N","2001","Koers op balansdatum"
"109","S","2002","Cotización media"
"540","I","P","Conv. standard per pianif. dei costi"
"106","P","2004","Câmbio a data fixa do ano precedente"
"900","D","1002","Durchschnittskurs"
"522","N","2002","Gemiddelde koers"
"109","S","2003","T/C histórico"
"506","R","2002","Средний курс"
"540","J","100*","参照値 = グループ値"
"900","D","1003","Historischer Kurs"
"106","P","B","Conversão standard com câmbio de venda"
"522","N","2003","Historische koers"
"109","S","2004","T/C en fecha clave ej.ant."
"540","J","1001","現換算レート"
"506","R","2003","Исторический курс"
"900","D","1004","Stichtagskurs des Vorjahres"
"522","N","2004","Koers op balansdatum vorig jaar"
"106","P","CNTX","Conversão standard com câmbio médio"
"109","S","B","Conversión normal según T/C vendedor"
"540","J","1002","平均換算レート"
"506","R","2004","Курс на отчетную дату предыдущего года"
"900","D","1005","Stichtagskurs Consolidation"
"522","N","B","Standaardomrekening tegen girale koers"
"540","J","1003","取得時換算レート"
"106","P","EURO","Norma UME\, taxas de câmbio fixas"
"109","S","CNTX","Conversión normal según T/C estándar"
"900","D","1006","Durchschnittskurs Cons."
"506","R","2011","Курс на отчетную дату"
"540","J","1004","前年度換算レート"
"109","S","EURO","Norma UME\, tipo de cambio fijo"
"900","D","1011","Stichtagskurs"
"522","N","EURO","EMU-voorschrift\, vaste koersen"
"106","P","EURX","Norma UME\, taxas de câmbio variáveis"
"506","R","2012","Средний курс"
"540","J","200*","参照値 = グループ値"
"900","D","1012","Durchschnittskurs"
"109","S","EURX","Nomra UME\, tipo de cambio variable"
"506","R","2013","Исторический курс"
"522","N","EURX","EMU-voorschrift\, variabele koersen"
"540","J","2001","現換算レート"
"900","D","1013","Historischer Kurs"
"106","P","G","Conversão standard com câmbio de compra"
"109","S","G","Conversión normal según T/C comprador"
"506","R","2014","Курс на отчетную дату предыдущего года"
"522","N","G","Standaardomrekening tegen chartale koers"
"109","S","I","Tipo de cotización IntraStat"
"540","J","2002","平均換算レート"
"900","D","1014","Stichtagskurs des Vorjahres"
"106","P","I","Categoria de taxa de câmbio IntraStat"
"900","D","2001","Stichtagskurs"
"522","N","GTSC","GTS-koerstype douaneafhandeling"
"109","S","M","Conversión normal según T/C estándar"
"540","J","2003","取得時換算レート"
"506","R","B","Станд. пересчет по курсу продавца"
"106","P","M","Conversão standard com câmbio médio"
"900","D","2002","Durchschnittskurs"
"522","N","I","Koerstype Intrastat"
"109","S","P","Conversión estándar para planif.costes"
"900","D","2003","Historischer Kurs"
"506","R","EURB","ЕВС - пересчет КПокуп/КПродав"
"540","J","2004","前年度換算レート"
"109","T","100*","Referans değer = Grup değeri"
"522","N","M","Standaardomrekening tegen middenkoers"
"106","P","P","Conversão standard p/planejamento custos"
"900","D","2004","Stichtagskurs des Vorjahres"
"506","R","EURG","ЕВС - пересчет КПокуп/КПродав"
"540","J","B","電信売買売値"
"109","T","1001","Anahtar tarih kuru"
"522","N","P","Standaardomrekening voor kostenplanning"
"900","D","2011","Stichtagskurs"
"109","T","1002","Ortalama kur"
"506","R","EURO","ЕВС - метод пересчета"
"106","Q","100*","Refer.hodnota = hodnota okruhu"
"540","J","EURO","EMU 規定 固定換算レート"
"109","T","1003","Tarihsel kur"
"522","O","100*","Referanseverdi = kons. verdi"
"900","D","2012","Durchschnittskurs"
"106","Q","1001","Kurz k rozhod.dňu"
"506","R","EURX","ЕВС - метод пересчета - неучаств. валюты"
"540","J","EURX","EMU 規定 変動換算レート"
"522","O","1001","Kurs for referansedato"
"109","T","1004","Önceki yılın anahtar tarih kuru"
"900","D","2013","Historischer Kurs"
"106","Q","1002","Priemerný kurz"
"506","R","G","Станд. пересчет по курсу покупателя"
"522","O","1002","Gjennomsnittskurs"
"106","Q","1003","Historický kurz"
"109","T","200*","Referans değer = Grup değeri"
"900","D","2014","Stichtagskurs des Vorjahres"
"506","R","I","Тип курса: ИНТРАСТАТ"
"522","O","1003","Historisk kurs"
"109","T","2001","Anahtar tarih kuru"
"106","Q","1004","Kurz k rozh.dňu minulého roka"
"506","R","INT","Внутр. курс пересчета"
"900","D","B","Standardumrechnung zum Briefkurs"
"522","O","1004","Kurs for ref.dato\, forrige år"
"109","T","2002","Ortalama kur"
"106","Q","200*","Refer.hodnota = hodnota okruhu"
"522","O","200*","Referanseverdi = kons. verdi"
"506","R","M","СтандПересчет по средневзвешенному курсу"
"900","D","EURB","EWU - Umrechnung Geld/Brief"
"109","T","2003","Tarihsel kur"
"106","Q","2001","Kurz k rozhod.dňu"
"522","O","2001","Kurs for referansedato"
"109","T","2004","Önceki yılın anahtar tarih kuru"
"522","O","2002","Gjennomsnittskurs"
"106","Q","2002","Priemerný kurz"
"506","R","P","СтандартПересчет для планирования затрат"
"900","D","EURG","EWU - Umrechnung Geld/Brief"
"522","O","2003","Historisk kurs"
"106","Q","2003","Historický kurz"
"506","S","001","T/C en fecha clave"
"109","T","B","Satış kuru için standart çeviri"
"900","D","EURO","EWU - Umrechnungsmethode"
