"800","EZB","EUR","SEK","79999483","1.10314","1","1"
"800","EZB","EUR","SEK","79999481","1.11832","1","1"
"800","EZB","EUR","SEK","79999480","1.12676","1","1"
"800","EZB","EUR","SEK","79999476","1.09757","1","1"
"800","EZB","EUR","SEK","79999475","1.09914","1","1"
"800","EZB","EUR","SEK","79999474","1.11346","1","1"
"800","EZB","EUR","SEK","79999473","1.09373","1","1"
"800","EZB","EUR","SEK","79999470","1.07968","1","1"
"800","EZB","EUR","SEK","79999181","1.09565","1","1"
"800","EZB","EUR","SEK","79999177","1.11458","1","1"
"800","EZB","EUR","SEK","79999176","1.12133","1","1"
"800","EZB","EUR","SEK","79999174","1.10852","1","1"
"800","EZB","EUR","SEK","79999171","1.11025","1","1"
"800","EZB","EUR","SEK","79999170","1.11545","1","1"
"800","EZB","EUR","SEK","79999168","1.12284","1","1"
"800","EZB","EUR","SEK","79999098","1.12334","1","1"
"800","EZB","EUR","SEK","79999094","1.12537","1","1"
"800","EZB","EUR","SEK","79999088","1.16158","1","1"
"800","EZB","EUR","SEK","79999087","1.16090","1","1"
"800","EZB","EUR","SEK","79999086","1.15554","1","1"
"800","EZB","EUR","SEK","79999084","1.16077","1","1"
"800","EZB","EUR","SEK","79999081","1.17288","1","1"
"800","EZB","EUR","SEK","79999080","1.17082","1","1"
"800","EZB","EUR","SEK","79999079","1.17980","1","1"
"800","EZB","EUR","SEK","79999078","1.17316","1","1"
"800","EZB","EUR","SEK","79999077","1.12486","1","1"
"800","EZB","EUR","SEK","79999074","1.14025","1","1"
"800","EZB","EUR","SEK","79999182","1.09409","1","1"
"800","EZB","EUR","SEK","79999286","1.06963","1","1"
"800","EZB","EUR","SEK","79999285","1.07021","1","1"
"800","EZB","EUR","SEK","79999282","1.06929","1","1"
"800","EZB","EUR","SEK","79999281","1.06918","1","1"
"800","EZB","EUR","SEK","79999280","1.08507","1","1"
"800","EZB","EUR","SEK","79999279","1.08460","1","1"
"800","EZB","EUR","SEK","79999278","1.06803","1","1"
"800","EZB","EUR","SEK","79999275","1.07158","1","1"
"800","EZB","EUR","SEK","79999271","1.07805","1","1"
"800","EZB","EUR","SEK","79999268","1.08190","1","1"
"800","EZB","EUR","SEK","79999198","1.07945","1","1"
"800","EZB","EUR","SEK","79999197","1.09385","1","1"
"800","EZB","EUR","SEK","79999196","1.10767","1","1"
"800","EZB","EUR","SEK","79999192","1.10084","1","1"
"800","EZB","EUR","SEK","79999188","1.09505","1","1"
"800","EZB","EUR","SEK","79999185","1.10975","1","1"
"800","EZB","EUR","SEK","80008777","0.99265","1","1"
"800","EZB","EUR","SEK","80008775","0.98600","1","1"
"800","EZB","EUR","SEK","80008772","0.98678","1","1"
"800","EZB","EUR","SEK","80008770","0.99285","1","1"
"800","EZB","EUR","SEK","80008769","0.99542","1","1"
"800","EZB","EUR","SEK","79999896","0.99108","1","1"
"800","EZB","EUR","SEK","79999895","0.97040","1","1"
"800","EZB","EUR","SEK","79999892","0.97238","1","1"
"800","EZB","EUR","SEK","79999889","0.97761","1","1"
"800","EZB","EUR","SEK","79999888","0.97504","1","1"
"800","EZB","EUR","SEK","79999886","0.97314","1","1"
"800","EZB","EUR","SEK","79999885","0.97800","1","1"
"800","EZB","EUR","SEK","79999882","0.99069","1","1"
"800","EZB","EUR","SEK","79999880","0.98961","1","1"
"800","EZB","EUR","SEK","79999875","0.99731","1","1"
"800","EZB","EUR","SEK","80008778","0.99167","1","1"
"800","EZB","EUR","SEK","80008884","0.97078","1","1"
"800","EZB","EUR","SEK","80008883","0.96749","1","1"
"800","EZB","EUR","SEK","80008881","0.96339","1","1"
"800","EZB","EUR","SEK","80008880","0.97286","1","1"
"800","EZB","EUR","SEK","80008877","0.96984","1","1"
"800","EZB","EUR","SEK","80008875","0.97895","1","1"
"800","EZB","EUR","SEK","80008874","0.98097","1","1"
"800","EZB","EUR","SEK","80008873","0.99000","1","1"
"800","EZB","EUR","SEK","80008870","0.99236","1","1"
"800","EZB","EUR","SEK","80008798","0.99098","1","1"
"800","EZB","EUR","SEK","80008797","0.99433","1","1"
"800","EZB","EUR","SEK","80008792","0.97666","1","1"
"800","EZB","EUR","SEK","80008791","0.97694","1","1"
"800","EZB","EUR","SEK","80008790","0.98280","1","1"
"800","EZB","EUR","SEK","80008789","0.98610","1","1"
"800","EZB","EUR","SEK","80008785","0.99621","1","1"
"800","EZB","EUR","SEK","80008784","0.99790","1","1"
"800","EZB","EUR","SEK","80008779","0.99049","1","1"
"800","EZB","EUR","SEK","79999777","0.99780","1","1"
